UF,Municipio,Ano,RedeEnsino,CodEscola,NomeEscola,CNPJ,CNPJ_formatado,UnidadeExecutora,PrestacaoDeContas,DadosCadastrais,StatusPrestacaoContas,StatusDadosCadastrais,PendenciaPrestacao,PendenciaCadastral,TemPendencia
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040740,ESC MUN JURACEMA LIRA NEGREIROS,11126329000110,11.126.329/0001-10,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA JURACEMA L","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",A Unidade Executora (UEx) atualizou os seus dados cadastrais no corrente exerccio. Data de atualizao: 18/03/2025,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040740,ESC MUN JURACEMA LIRA NEGREIROS,11126329000110,11.126.329/0001-10,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA JURACEMA L","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",A Unidade Executora (UEx) atualizou os seus dados cadastrais no corrente exerccio. Data de atualizao: 18/03/2025,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040740,ESC MUN JURACEMA LIRA NEGREIROS,11126329000110,11.126.329/0001-10,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA JURACEMA L","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",A Unidade Executora (UEx) atualizou os seus dados cadastrais no corrente exerccio. Data de atualizao: 18/03/2025,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040758,ESC MUN RAIMUNDO BENARDINO DA COSTA,03198863000103,03.198.863/0001-03,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA STO ANTONIO","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","A Unidade Executora (UEx) no atualizou seus dados cadastrais,no sistema informatizado PDDEweb, no corrente exerccio. (enquanto no realizada a atualizao cadastral, at o prazo fixado para esse fim, o FNDE no repassar recursos Unidade Executora (UEx)",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040758,ESC MUN RAIMUNDO BENARDINO DA COSTA,03198863000103,03.198.863/0001-03,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA STO ANTONIO","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","A Unidade Executora (UEx) no atualizou seus dados cadastrais,no sistema informatizado PDDEweb, no corrente exerccio. (enquanto no realizada a atualizao cadastral, at o prazo fixado para esse fim, o FNDE no repassar recursos Unidade Executora (UEx)",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040758,ESC MUN RAIMUNDO BENARDINO DA COSTA,03198863000103,03.198.863/0001-03,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA STO ANTONIO","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","A Unidade Executora (UEx) no atualizou seus dados cadastrais,no sistema informatizado PDDEweb, no corrente exerccio. (enquanto no realizada a atualizao cadastral, at o prazo fixado para esse fim, o FNDE no repassar recursos Unidade Executora (UEx)",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040758,ESC MUN RAIMUNDO BENARDINO DA COSTA,03198863000103,03.198.863/0001-03,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA STO ANTONIO","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","A Unidade Executora (UEx) no atualizou seus dados cadastrais,no sistema informatizado PDDEweb, no corrente exerccio. (enquanto no realizada a atualizao cadastral, at o prazo fixado para esse fim, o FNDE no repassar recursos Unidade Executora (UEx)",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040758,ESC MUN RAIMUNDO BENARDINO DA COSTA,03198863000103,03.198.863/0001-03,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA STO ANTONIO","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","A Unidade Executora (UEx) no atualizou seus dados cadastrais,no sistema informatizado PDDEweb, no corrente exerccio. (enquanto no realizada a atualizao cadastral, at o prazo fixado para esse fim, o FNDE no repassar recursos Unidade Executora (UEx)",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040758,ESC MUN RAIMUNDO BENARDINO DA COSTA,03198863000103,03.198.863/0001-03,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA STO ANTONIO","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","A Unidade Executora (UEx) no atualizou seus dados cadastrais,no sistema informatizado PDDEweb, no corrente exerccio. (enquanto no realizada a atualizao cadastral, at o prazo fixado para esse fim, o FNDE no repassar recursos Unidade Executora (UEx)",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040758,ESC MUN RAIMUNDO BENARDINO DA COSTA,03198863000103,03.198.863/0001-03,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA STO ANTONIO","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","A Unidade Executora (UEx) no atualizou seus dados cadastrais,no sistema informatizado PDDEweb, no corrente exerccio. (enquanto no realizada a atualizao cadastral, at o prazo fixado para esse fim, o FNDE no repassar recursos Unidade Executora (UEx)",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040766,ESC MUN INDIGENA UNIAWASAP I,11126250000199,11.126.250/0001-99,"ASSOCIACAO DE PAIS, MESTRES E COMUNITARIOS DA EM UNIAWASAP'I","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040766,ESC MUN INDIGENA UNIAWASAP I,11126250000199,11.126.250/0001-99,"ASSOCIACAO DE PAIS, MESTRES E COMUNITARIOS DA EM UNIAWASAP'I","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040766,ESC MUN INDIGENA UNIAWASAP I,11126250000199,11.126.250/0001-99,"ASSOCIACAO DE PAIS, MESTRES E COMUNITARIOS DA EM UNIAWASAP'I","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040766,ESC MUN INDIGENA UNIAWASAP I,11126250000199,11.126.250/0001-99,"ASSOCIACAO DE PAIS, MESTRES E COMUNITARIOS DA EM UNIAWASAP'I","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040766,ESC MUN INDIGENA UNIAWASAP I,11126250000199,11.126.250/0001-99,"ASSOCIACAO DE PAIS, MESTRES E COMUNITARIOS DA EM UNIAWASAP'I","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040766,ESC MUN INDIGENA UNIAWASAP I,11126250000199,11.126.250/0001-99,"ASSOCIACAO DE PAIS, MESTRES E COMUNITARIOS DA EM UNIAWASAP'I","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040766,ESC MUN INDIGENA UNIAWASAP I,11126250000199,11.126.250/0001-99,"ASSOCIACAO DE PAIS, MESTRES E COMUNITARIOS DA EM UNIAWASAP'I","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040766,ESC MUN INDIGENA UNIAWASAP I,11126250000199,11.126.250/0001-99,"ASSOCIACAO DE PAIS, MESTRES E COMUNITARIOS DA EM UNIAWASAP'I","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040766,ESC MUN INDIGENA UNIAWASAP I,11126250000199,11.126.250/0001-99,"ASSOCIACAO DE PAIS, MESTRES E COMUNITARIOS DA EM UNIAWASAP'I","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040766,ESC MUN INDIGENA UNIAWASAP I,11126250000199,11.126.250/0001-99,"ASSOCIACAO DE PAIS, MESTRES E COMUNITARIOS DA EM UNIAWASAP'I","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040774,ESC MUN BERNARDO VALENTIM DE LIMA,03201806000136,03.201.806/0001-36,"ASSOC DE PAIS, MESTRES E COMUNITARIOS / APMC DA EM BERNARD","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040782,ESC MUN ELIZARDO RODRIGUES GARCIA,03201646000125,03.201.646/0001-25,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TANCREDO N",Programa Inadimplncia PC Ano Inadimplncia PC 2007 PDDE,nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040782,ESC MUN ELIZARDO RODRIGUES GARCIA,03201646000125,03.201.646/0001-25,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TANCREDO N",Programa Inadimplncia PC Ano Inadimplncia PC 2007 PDDE,nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040782,ESC MUN ELIZARDO RODRIGUES GARCIA,03201646000125,03.201.646/0001-25,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TANCREDO N",Programa Inadimplncia PC Ano Inadimplncia PC 2007 PDDE,nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040782,ESC MUN ELIZARDO RODRIGUES GARCIA,03201646000125,03.201.646/0001-25,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TANCREDO N",Programa Inadimplncia PC Ano Inadimplncia PC 2007 PDDE,nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040782,ESC MUN ELIZARDO RODRIGUES GARCIA,03201646000125,03.201.646/0001-25,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TANCREDO N",Programa Inadimplncia PC Ano Inadimplncia PC 2007 PDDE,nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040782,ESC MUN ELIZARDO RODRIGUES GARCIA,03201646000125,03.201.646/0001-25,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TANCREDO N",Programa Inadimplncia PC Ano Inadimplncia PC 2007 PDDE,nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040782,ESC MUN ELIZARDO RODRIGUES GARCIA,03201646000125,03.201.646/0001-25,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TANCREDO N",Programa Inadimplncia PC Ano Inadimplncia PC 2007 PDDE,nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040782,ESC MUN ELIZARDO RODRIGUES GARCIA,03201646000125,03.201.646/0001-25,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TANCREDO N",Programa Inadimplncia PC Ano Inadimplncia PC 2007 PDDE,nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040782,ESC MUN ELIZARDO RODRIGUES GARCIA,03201646000125,03.201.646/0001-25,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TANCREDO N",Programa Inadimplncia PC Ano Inadimplncia PC 2007 PDDE,nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040790,ESC MUN RAIMUNDO DE GOES,03201836000142,03.201.836/0001-42,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TEREZA BAT","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040790,ESC MUN RAIMUNDO DE GOES,03201836000142,03.201.836/0001-42,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TEREZA BAT","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040790,ESC MUN RAIMUNDO DE GOES,03201836000142,03.201.836/0001-42,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TEREZA BAT","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040790,ESC MUN RAIMUNDO DE GOES,03201836000142,03.201.836/0001-42,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TEREZA BAT","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040790,ESC MUN RAIMUNDO DE GOES,03201836000142,03.201.836/0001-42,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TEREZA BAT","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.",nan,DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040804,ESC MUN TORQUATO BELIZARIO DOS SANTOS,03198837000185,03.198.837/0001-85,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TORQUATO B","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040804,ESC MUN TORQUATO BELIZARIO DOS SANTOS,03198837000185,03.198.837/0001-85,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TORQUATO B","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040804,ESC MUN TORQUATO BELIZARIO DOS SANTOS,03198837000185,03.198.837/0001-85,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TORQUATO B","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040804,ESC MUN TORQUATO BELIZARIO DOS SANTOS,03198837000185,03.198.837/0001-85,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TORQUATO B","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040804,ESC MUN TORQUATO BELIZARIO DOS SANTOS,03198837000185,03.198.837/0001-85,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TORQUATO B","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040804,ESC MUN TORQUATO BELIZARIO DOS SANTOS,03198837000185,03.198.837/0001-85,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TORQUATO B","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040804,ESC MUN TORQUATO BELIZARIO DOS SANTOS,03198837000185,03.198.837/0001-85,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TORQUATO B","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040804,ESC MUN TORQUATO BELIZARIO DOS SANTOS,03198837000185,03.198.837/0001-85,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TORQUATO B","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
AM,BOA_VISTA_DO_RAMOS,2025,ADMINISTRAO PBLICA MUNICIPAL,13040804,ESC MUN TORQUATO BELIZARIO DOS SANTOS,03198837000185,03.198.837/0001-85,"ASSOC DE PAIS, MESTRES E COMUNITARIOS DA ESCOLA TORQUATO B","No consta, na base de dados do FNDE, pendncia de prestao de contas de recursos do PDDE.","No h pendncia quanto ao cadastro da UEx , uma vez que o mandato do dirigente est vigente. Entretanto, solicitamos que verifiquem se os dados referentes ao percentual, e-mail e telefone necessitam de atualizao.",DESCONHECIDO,DESCONHECIDO,False,False,False
